image_path,species_label,timestamp,latitude,longitude,detection_confidence,bbox
data\raw\images\eccv_18_all_images_sm\590a0f75-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-10-25 01:41:05,31.564706,-110.280392,0.8336,"[548.801513671875, 337.451171875, 746.7205200195312, 454.9251403808594]"
data\raw\images\eccv_18_all_images_sm\58678dc3-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-08 01:34:00,31.564706,-110.280392,0.6357,"[322.30621337890625, 478.59698486328125, 373.4433288574219, 552.1345825195312]"
data\raw\images\eccv_18_all_images_sm\58bea7e0-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-12 23:59:53,31.564706,-110.280392,0.9399,"[312.11273193359375, 301.5342712402344, 730.0734252929688, 558.0054321289062]"
data\raw\images\eccv_18_all_images_sm\58c7f1e9-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-18 12:27:38,31.564706,-110.280392,0.9106,"[0.7174316644668579, 263.6040344238281, 270.28387451171875, 467.00653076171875]"
data\raw\images\eccv_18_all_images_sm\58ce3fb5-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-05 23:43:44,31.564706,-110.280392,0.4323,"[649.8108520507812, 504.3191833496094, 681.7589111328125, 577.8881225585938]"
data\raw\images\eccv_18_all_images_sm\587eebf7-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-10-25 01:41:06,31.564706,-110.280392,0.8192,"[486.64666748046875, 318.50115966796875, 672.0928344726562, 428.02496337890625]"
data\raw\images\eccv_18_all_images_sm\59216505-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-08 02:28:47,31.564706,-110.280392,0.5937,"[322.6837158203125, 478.7847595214844, 373.19537353515625, 550.0070190429688]"
data\raw\images\eccv_18_all_images_sm\593100e7-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-27 05:20:26,31.564706,-110.280392,0.8626,"[213.8948211669922, 279.2353515625, 355.4114990234375, 578.792236328125]"
data\raw\images\eccv_18_all_images_sm\588f66a8-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-28 06:41:21,31.564706,-110.280392,0.9401,"[292.8703308105469, 316.57794189453125, 695.3392333984375, 523.4227294921875]"
data\raw\images\eccv_18_all_images_sm\5897b2d8-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-27 05:22:00,31.564706,-110.280392,0.6692,"[294.1867370605469, 10.875951766967773, 421.5055236816406, 178.33609008789062]"
data\raw\images\eccv_18_all_images_sm\58c1c09b-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-09 02:55:11,31.564706,-110.280392,0.9248,"[370.6069641113281, 217.25753784179688, 641.1123046875, 455.78485107421875]"
data\raw\images\eccv_18_all_images_sm\58bb8987-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-10-09 11:03:35,31.564706,-110.280392,0.6136,"[572.8321533203125, 345.1438903808594, 742.0390014648438, 446.3809509277344]"
data\raw\images\eccv_18_all_images_sm\5921631f-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-31 02:45:44,31.564706,-110.280392,0.9259,"[479.2451171875, 477.9853515625, 738.8988647460938, 747.0]"
data\raw\images\eccv_18_all_images_sm\58782988-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-10-16 04:06:53,31.564706,-110.280392,0.9,"[515.7774658203125, 289.61590576171875, 734.6019287109375, 509.41668701171875]"
data\raw\images\eccv_18_all_images_sm\58b9d5da-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-05 23:43:46,31.564706,-110.280392,0.9244,"[524.8876342773438, 283.586669921875, 934.7169799804688, 571.7606201171875]"
data\raw\images\eccv_18_all_images_sm\58ddd6e5-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-27 05:19:34,31.564706,-110.280392,0.8766,"[124.27436828613281, 362.31396484375, 396.98760986328125, 598.2288208007812]"
data\raw\images\eccv_18_all_images_sm\58732ea6-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-27 05:19:35,31.564706,-110.280392,0.9144,"[108.1971435546875, 308.79840087890625, 352.90106201171875, 596.2257080078125]"
data\raw\images\eccv_18_all_images_sm\58b82179-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-18 12:27:45,31.564706,-110.280392,0.8595,"[889.7418212890625, 389.3046875, 1021.4895629882812, 542.630126953125]"
data\raw\images\eccv_18_all_images_sm\58d6155a-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-08 02:28:50,31.564706,-110.280392,0.874,"[439.3231506347656, 297.15460205078125, 698.7044677734375, 471.0869140625]"
data\raw\images\eccv_18_all_images_sm\58f5b197-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-31 02:45:43,31.564706,-110.280392,0.9093,"[308.60760498046875, 461.13995361328125, 543.9969482421875, 725.39208984375]"
data\raw\images\eccv_18_all_images_sm\58c34f2c-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-10-09 11:03:07,31.564706,-110.280392,0.7757,"[364.24786376953125, 153.783447265625, 446.5648498535156, 229.474609375]"
data\raw\images\eccv_18_all_images_sm\58d2ecb5-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-08 02:28:51,31.564706,-110.280392,0.8347,"[699.3857421875, 397.8190002441406, 996.0992431640625, 590.1092529296875]"
data\raw\images\eccv_18_all_images_sm\5899585a-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-06 08:19:47,31.564706,-110.280392,0.8585,"[0.03939209133386612, 285.04852294921875, 157.2800750732422, 497.9740295410156]"
data\raw\images\eccv_18_all_images_sm\5949ce90-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-10-19 02:20:59,31.564706,-110.280392,0.8463,"[478.5615234375, 393.43505859375, 563.3660278320312, 565.0762329101562]"
data\raw\images\eccv_18_all_images_sm\58782b58-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-08 02:28:48,31.564706,-110.280392,0.7139,"[111.50965881347656, 332.69091796875, 376.73663330078125, 499.1884765625]"
data\raw\images\eccv_18_all_images_sm\591e416b-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-05 23:43:45,31.564706,-110.280392,0.9328,"[682.5216064453125, 282.81866455078125, 1021.1865234375, 579.6315307617188]"
data\raw\images\eccv_18_all_images_sm\58b2edc2-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-28 06:41:23,31.564706,-110.280392,0.9198,"[735.464599609375, 357.24951171875, 1021.11669921875, 550.69140625]"
data\raw\images\eccv_18_all_images_sm\58cb13b8-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-10-09 11:03:33,31.564706,-110.280392,0.6885,"[452.81512451171875, 315.90130615234375, 608.7654418945312, 411.6971740722656]"
data\raw\images\eccv_18_all_images_sm\5914ef34-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-05 23:42:33,31.564706,-110.280392,0.9176,"[410.3736267089844, 241.431884765625, 721.67919921875, 466.155517578125]"
data\raw\images\eccv_18_all_images_sm\5938c2fb-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-10-07 06:05:33,31.564706,-110.280392,0.8765,"[551.7069091796875, 324.6943359375, 793.579833984375, 497.15625]"
data\raw\images\eccv_18_all_images_sm\589e6857-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-09 02:55:12,31.564706,-110.280392,0.9391,"[485.64288330078125, 280.1270446777344, 860.0426635742188, 542.4315185546875]"
data\raw\images\eccv_18_all_images_sm\589b0290-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-10-27 05:19:30,31.564706,-110.280392,0.7206,"[645.0863037109375, 596.3855590820312, 947.046875, 746.8587646484375]"
data\raw\images\eccv_18_all_images_sm\58e93c11-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-20 23:28:08,31.564706,-110.280392,0.4,"[420.9495544433594, 507.1561584472656, 478.60516357421875, 583.38427734375]"
data\raw\images\eccv_18_all_images_sm\58b4a9d1-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:12:17,31.564706,-110.280392,0.9064,"[305.475341796875, 307.2696838378906, 451.12359619140625, 675.5548706054688]"
data\raw\images\eccv_18_all_images_sm\588f6791-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:17:53,31.564706,-110.280392,0.9072,"[388.6090393066406, 252.3123321533203, 602.5843505859375, 447.314697265625]"
data\raw\images\eccv_18_all_images_sm\58eacb73-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:24,31.564706,-110.280392,0.8902,"[359.0986022949219, 222.4310302734375, 551.7693481445312, 397.74627685546875]"
data\raw\images\eccv_18_all_images_sm\589e66a8-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-20 23:28:04,31.564706,-110.280392,0.8963,"[369.8676452636719, 200.447509765625, 604.3192138671875, 458.5951232910156]"
data\raw\images\eccv_18_all_images_sm\58dc4d83-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2012-02-03 03:55:53,31.564706,-110.280392,0.4744,"[700.6763305664062, 429.01141357421875, 846.8552856445312, 562.7789916992188]"
data\raw\images\eccv_18_all_images_sm\58cb1438-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:12:16,31.564706,-110.280392,0.8754,"[343.37225341796875, 217.30917358398438, 458.514892578125, 531.3514404296875]"
data\raw\images\eccv_18_all_images_sm\59247a69-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:29,31.564706,-110.280392,0.9219,"[466.77752685546875, 319.16864013671875, 707.6818237304688, 521.8538818359375]"
data\raw\images\eccv_18_all_images_sm\58df6a73-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-20 23:28:06,31.564706,-110.280392,0.9012,"[637.84423828125, 323.4491271972656, 1020.791015625, 594.5778198242188]"
data\raw\images\eccv_18_all_images_sm\5946b928-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:12:27,31.564706,-110.280392,0.3622,"[265.45257568359375, 297.43255615234375, 315.18609619140625, 368.1512145996094]"
data\raw\images\eccv_18_all_images_sm\5913666c-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:30,31.564706,-110.280392,0.9044,"[470.6075134277344, 357.47247314453125, 785.1014404296875, 528.86962890625]"
data\raw\images\eccv_18_all_images_sm\58b2f00e-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:25,31.564706,-110.280392,0.8887,"[359.4540710449219, 222.58041381835938, 549.5054931640625, 399.74920654296875]"
data\raw\images\eccv_18_all_images_sm\5914ee3d-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:17:55,31.564706,-110.280392,0.8482,"[388.7717590332031, 250.75454711914062, 598.4989013671875, 436.9689025878906]"
data\raw\images\eccv_18_all_images_sm\59292fab-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:11:58,31.564706,-110.280392,0.868,"[67.62452697753906, 413.7933654785156, 327.04681396484375, 706.2081909179688]"
data\raw\images\eccv_18_all_images_sm\58fd7afd-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:31,31.564706,-110.280392,0.9107,"[538.0780029296875, 364.49652099609375, 854.0447998046875, 580.1729736328125]"
data\raw\images\eccv_18_all_images_sm\58e59787-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:27,31.564706,-110.280392,0.9003,"[404.00262451171875, 240.2585906982422, 589.0889892578125, 465.2996520996094]"
data\raw\images\eccv_18_all_images_sm\588716bf-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2012-02-03 03:55:51,31.564706,-110.280392,0.8071,"[697.576416015625, 202.71728515625, 838.4827880859375, 474.063232421875]"
data\raw\images\eccv_18_all_images_sm\5911d95a-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:12:26,31.564706,-110.280392,0.4272,"[0.40644532442092896, 585.4219360351562, 339.80120849609375, 747.0]"
data\raw\images\eccv_18_all_images_sm\58a37a0d-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:23,31.564706,-110.280392,0.9137,"[357.7749938964844, 222.9085235595703, 550.3378295898438, 398.79156494140625]"
data\raw\images\eccv_18_all_images_sm\59452ad0-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:12:25,31.564706,-110.280392,0.92,"[89.05561828613281, 512.1843872070312, 423.406494140625, 746.2301025390625]"
data\raw\images\eccv_18_all_images_sm\58f105ee-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-20 23:28:09,31.564706,-110.280392,0.7364,"[421.88348388671875, 505.8963317871094, 477.78826904296875, 582.5341796875]"
data\raw\images\eccv_18_all_images_sm\58c4d90b-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2012-02-03 03:55:52,31.564706,-110.280392,0.7777,"[682.4459228515625, 346.6109924316406, 775.3321533203125, 519.072998046875]"
data\raw\images\eccv_18_all_images_sm\586c8675-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:20,31.564706,-110.280392,0.9139,"[357.3016052246094, 225.5698699951172, 562.9229125976562, 395.6753845214844]"
data\raw\images\eccv_18_all_images_sm\586fdd4f-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-26 01:12:18,31.564706,-110.280392,0.9151,"[238.71484375, 442.3900451660156, 437.3395080566406, 746.4518432617188]"
data\raw\images\eccv_18_all_images_sm\5865e431-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:28,31.564706,-110.280392,0.9262,"[404.8935546875, 264.53240966796875, 609.5670776367188, 505.58111572265625]"
data\raw\images\eccv_18_all_images_sm\58782bc3-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:17:54,31.564706,-110.280392,0.8703,"[388.4283142089844, 250.07119750976562, 599.7130126953125, 460.550537109375]"
data\raw\images\eccv_18_all_images_sm\59341bfd-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:26,31.564706,-110.280392,0.8972,"[369.2833557128906, 228.7917938232422, 560.4058227539062, 438.6026306152344]"
data\raw\images\eccv_18_all_images_sm\58fa5e70-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2012-01-20 23:28:05,31.564706,-110.280392,0.9169,"[514.8749389648438, 291.4769592285156, 844.9256591796875, 532.7889404296875]"
data\raw\images\eccv_18_all_images_sm\58d92ff6-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:21,31.564706,-110.280392,0.9124,"[360.72430419921875, 223.38583374023438, 560.9256591796875, 401.5286560058594]"
data\raw\images\eccv_18_all_images_sm\58678d27-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2012-01-19 02:18:19,31.564706,-110.280392,0.9174,"[354.5815124511719, 223.33511352539062, 570.7462768554688, 399.73089599609375]"
data\raw\images\eccv_18_all_images_sm\5879d2e3-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-07 10:07:26,32.039216,-109.723529,0.7036,"[484.1598205566406, 574.1741943359375, 537.3336181640625, 619.8792724609375]"
data\raw\images\eccv_18_all_images_sm\5900a3b1-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-22 09:16:32,32.039216,-109.723529,0.7427,"[403.00592041015625, 553.8004150390625, 504.03265380859375, 595.0835571289062]"
data\raw\images\eccv_18_all_images_sm\58718399-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-27 09:43:50,32.039216,-109.723529,0.4247,"[522.76220703125, 638.64697265625, 639.2603149414062, 711.3694458007812]"
data\raw\images\eccv_18_all_images_sm\58a37b87-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-21 15:23:32,32.039216,-109.723529,0.7566,"[855.2131958007812, 389.878173828125, 916.3074340820312, 453.2978515625]"
data\raw\images\eccv_18_all_images_sm\588f68d0-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-06 10:38:54,32.039216,-109.723529,0.7408,"[344.48748779296875, 594.3109741210938, 419.82861328125, 637.2103271484375]"
data\raw\images\eccv_18_all_images_sm\58fa6069-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-11-17 05:27:07,32.039216,-109.723529,0.8683,"[616.9542236328125, 445.7806701660156, 722.1842041015625, 616.9293212890625]"
data\raw\images\eccv_18_all_images_sm\59088005-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-18 09:14:13,32.039216,-109.723529,0.6807,"[467.93670654296875, 455.4266052246094, 513.4591064453125, 535.9229736328125]"
data\raw\images\eccv_18_all_images_sm\58b821c5-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-11-17 05:27:08,32.039216,-109.723529,0.8558,"[524.29296875, 396.62261962890625, 585.9356689453125, 559.752685546875]"
data\raw\images\eccv_18_all_images_sm\58995973-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-16 11:21:26,32.039216,-109.723529,0.7342,"[829.7744140625, 512.6043701171875, 969.9144287109375, 592.4296875]"
data\raw\images\eccv_18_all_images_sm\58af7767-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-22 09:09:09,32.039216,-109.723529,0.4015,"[541.5099487304688, 380.926513671875, 583.2056884765625, 418.89459228515625]"
data\raw\images\eccv_18_all_images_sm\58782adf-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-18 09:14:12,32.039216,-109.723529,0.5716,"[485.49652099609375, 633.6429443359375, 619.9785766601562, 713.0950927734375]"
data\raw\images\eccv_18_all_images_sm\593bddbc-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-10-31 21:22:56,32.039216,-109.723529,0.8205,"[672.1200561523438, 539.9983520507812, 806.5174560546875, 624.035400390625]"
data\raw\images\eccv_18_all_images_sm\58bb8aa8-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-10-07 02:47:49,32.039216,-109.723529,0.8779,"[329.9189147949219, 520.9583740234375, 486.742919921875, 591.337890625]"
data\raw\images\eccv_18_all_images_sm\58ac0d43-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-10-04 05:09:38,32.039216,-109.723529,0.7577,"[368.1184997558594, 379.265380859375, 404.5144958496094, 451.17645263671875]"
data\raw\images\eccv_18_all_images_sm\58768152-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-09-13 21:01:28,32.039216,-109.723529,0.8932,"[377.3537292480469, 511.10858154296875, 548.7698364257812, 619.8887329101562]"
data\raw\images\eccv_18_all_images_sm\58d161a4-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-10-14 09:32:49,32.039216,-109.723529,0.623,"[784.7280883789062, 662.2135009765625, 922.6062622070312, 743.6949462890625]"
data\raw\images\eccv_18_all_images_sm\58b8231b-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-09-01 21:36:21,32.039216,-109.723529,0.8119,"[162.86807250976562, 648.1837158203125, 249.6965789794922, 746.8189697265625]"
data\raw\images\eccv_18_all_images_sm\590b9e89-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-10-31 21:22:57,32.039216,-109.723529,0.8758,"[628.2305297851562, 549.1275024414062, 744.1693115234375, 636.3526000976562]"
data\raw\images\eccv_18_all_images_sm\58c1c196-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-07 10:07:27,32.039216,-109.723529,0.6268,"[475.6944885253906, 564.1712646484375, 518.3407592773438, 609.8121948242188]"
data\raw\images\eccv_18_all_images_sm\58c34f41-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-28 14:27:50,32.039216,-109.723529,0.7731,"[577.9674072265625, 519.9136962890625, 642.9260864257812, 578.8273315429688]"
data\raw\images\eccv_18_all_images_sm\594843e9-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-22 15:17:13,32.039216,-109.723529,0.4079,"[887.1807861328125, 397.16778564453125, 947.94921875, 444.1963806152344]"
data\raw\images\eccv_18_all_images_sm\58c97c22-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-15 10:52:17,32.039216,-109.723529,0.6858,"[902.8958740234375, 390.5716247558594, 988.6654052734375, 446.169189453125]"
data\raw\images\eccv_18_all_images_sm\588dbe16-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-03 12:53:04,32.039216,-109.723529,0.5888,"[363.42657470703125, 365.66619873046875, 400.2911682128906, 443.1707458496094]"
data\raw\images\eccv_18_all_images_sm\58732d9b-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-09-13 21:01:14,32.039216,-109.723529,0.8539,"[363.7674865722656, 498.08642578125, 496.12371826171875, 630.4278564453125]"
data\raw\images\eccv_18_all_images_sm\5919988c-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-16 10:14:31,32.039216,-109.723529,0.6767,"[795.4002685546875, 516.7059936523438, 905.3869018554688, 603.1393432617188]"
data\raw\images\eccv_18_all_images_sm\590b9ba8-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-09-13 21:01:13,32.039216,-109.723529,0.8442,"[353.90728759765625, 514.8695678710938, 516.4684448242188, 635.4082641601562]"
data\raw\images\eccv_18_all_images_sm\591e4196-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-11-02 15:10:26,32.039216,-109.723529,0.6659,"[229.8712615966797, 669.644775390625, 357.43017578125, 729.6168212890625]"
data\raw\images\eccv_18_all_images_sm\589cb524-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-10-04 05:09:29,32.039216,-109.723529,0.8649,"[234.03823852539062, 618.6032104492188, 332.18798828125, 745.8770751953125]"
data\raw\images\eccv_18_all_images_sm\5930ffe6-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-26 10:44:18,32.039216,-109.723529,0.4166,"[361.8551940917969, 547.5806884765625, 470.115478515625, 589.0419311523438]"
data\raw\images\eccv_18_all_images_sm\5940839c-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-09-01 22:48:56,32.039216,-109.723529,0.818,"[450.384033203125, 361.20892333984375, 531.5870361328125, 452.5848693847656]"
data\raw\images\eccv_18_all_images_sm\586e316e-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-22 15:22:06,32.039216,-109.723529,0.5028,"[821.0535888671875, 381.19354248046875, 900.3900146484375, 442.920654296875]"
data\raw\images\eccv_18_all_images_sm\5865e467-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-10-26 03:52:09,32.039216,-109.723529,0.5813,"[748.3320922851562, 528.86474609375, 872.1715698242188, 609.885009765625]"
data\raw\images\eccv_18_all_images_sm\59420f65-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-12 09:12:51,32.039216,-109.723529,0.5155,"[409.912841796875, 565.443359375, 457.1736755371094, 614.322021484375]"
data\raw\images\eccv_18_all_images_sm\5858c0d5-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-09-13 21:01:25,32.039216,-109.723529,0.4878,"[237.55709838867188, 636.8762817382812, 364.8597106933594, 746.7824096679688]"
data\raw\images\eccv_18_all_images_sm\58fbed33-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-18 09:14:14,32.039216,-109.723529,0.5423,"[661.3350830078125, 442.0361328125, 694.8685302734375, 507.9918518066406]"
